essay_id,nb_of_tokens,mean_char_p_words,diff_words,optimal_sentences,nb_of_spell_errors,spell_errors_p_token,flesch_score,cos_dist,style_errors,grammar_errors,grammar_errors_p_token,discourse_markers,discourse_markers_p_sentence
178.0,265.0,4.837735849056604,142.0,5.0,10.0,0.03773584905660377,66.33,0.6101682227234215,0.0,44.0,0.1660377358490566,17.0,0.85
179.0,266.0,4.834586466165414,137.0,5.0,2.0,0.007518796992481203,67.76,0.6795469925542403,1.0,24.0,0.09022556390977443,11.0,0.4782608695652174
180.0,423.0,4.257683215130023,178.0,9.0,6.0,0.014184397163120567,81.93,0.6417838700103432,0.0,39.0,0.09219858156028368,18.0,0.6
181.0,430.0,4.972093023255814,208.0,12.0,1.0,0.002325581395348837,56.45,0.5561789023456272,0.0,44.0,0.10232558139534884,28.0,0.9655172413793104
182.0,290.0,4.3068965517241375,113.0,5.0,4.0,0.013793103448275862,80.11,0.5519623009348775,0.0,32.0,0.1103448275862069,11.0,0.6470588235294118
183.0,386.0,4.655440414507772,178.0,9.0,3.0,0.007772020725388601,72.97,0.6833167019024463,0.0,39.0,0.10103626943005181,22.0,0.8461538461538461
184.0,370.0,4.054054054054054,132.0,6.0,3.0,0.008108108108108109,72.29,0.7555800413207898,0.0,46.0,0.12432432432432433,13.0,0.8125
185.0,456.0,4.2105263157894735,167.0,7.0,6.0,0.013157894736842105,80.01,0.5741380014241759,0.0,47.0,0.10307017543859649,22.0,0.7857142857142857
186.0,329.0,4.480243161094225,127.0,7.0,5.0,0.015197568389057751,72.87,0.66293137499432,0.0,33.0,0.10030395136778116,19.0,0.8636363636363636
187.0,109.0,4.26605504587156,67.0,1.0,4.0,0.03669724770642202,67.76,0.7085893269390384,0.0,19.0,0.1743119266055046,10.0,3.3333333333333335
188.0,398.0,4.366834170854271,171.0,6.0,3.0,0.007537688442211055,78.59,0.544508295776515,0.0,34.0,0.08542713567839195,29.0,1.2608695652173914
189.0,125.0,4.848,76.0,0.0,3.0,0.024,73.13,0.8153304597040903,1.0,24.0,0.192,7.0,0.35
190.0,302.0,4.857615894039735,176.0,9.0,2.0,0.006622516556291391,65.01,0.6221532901479634,0.0,44.0,0.1456953642384106,15.0,0.6521739130434783
191.0,245.0,4.571428571428571,115.0,6.0,3.0,0.012244897959183673,72.76,0.5757461585768542,0.0,24.0,0.09795918367346938,12.0,0.75
192.0,473.0,4.661733615221987,190.0,8.0,8.0,0.016913319238900635,76.01,0.5457457092569962,0.0,61.0,0.12896405919661733,22.0,0.5641025641025641
193.0,383.0,4.537859007832898,178.0,9.0,3.0,0.007832898172323759,74.39,0.7395165026034469,0.0,40.0,0.10443864229765012,30.0,1.0344827586206897
194.0,512.0,4.5390625,240.0,8.0,5.0,0.009765625,72.66,0.6550207995280346,0.0,42.0,0.08203125,30.0,0.8823529411764706
195.0,123.0,4.414634146341464,89.0,0.0,2.0,0.016260162601626018,74.39,0.810515772875239,0.0,17.0,0.13821138211382114,5.0,0.5555555555555556
196.0,357.0,4.128851540616247,140.0,8.0,6.0,0.01680672268907563,82.95,0.6623999201690407,0.0,50.0,0.1400560224089636,14.0,0.5
197.0,508.0,4.118110236220472,207.0,4.0,2.0,0.003937007874015748,75.44,0.6729461023650122,1.0,40.0,0.07874015748031496,35.0,1.4
198.0,399.0,4.87719298245614,197.0,11.0,7.0,0.017543859649122806,61.26,0.6247305845826452,0.0,41.0,0.10275689223057644,22.0,0.9565217391304348
199.0,722.0,4.592797783933518,291.0,5.0,11.0,0.015235457063711912,60.04,0.587130207766503,0.0,73.0,0.10110803324099724,30.0,0.7692307692307693
200.0,354.0,4.573446327683616,146.0,4.0,6.0,0.01694915254237288,74.59,0.6315229979621244,1.0,36.0,0.1016949152542373,14.0,0.5185185185185185
201.0,388.0,4.631443298969073,206.0,10.0,7.0,0.01804123711340206,73.37,0.6044956500964739,0.0,37.0,0.09536082474226804,36.0,1.3333333333333333
202.0,372.0,4.513440860215054,168.0,7.0,2.0,0.005376344086021506,74.29,0.6374136656359465,0.0,36.0,0.0967741935483871,27.0,0.9642857142857143
203.0,488.0,4.149590163934426,181.0,10.0,4.0,0.00819672131147541,77.98,0.6846067312054326,1.0,34.0,0.06967213114754098,42.0,1.5555555555555556
204.0,364.0,4.516483516483516,166.0,7.0,2.0,0.005494505494505495,76.82,0.5159784109573827,0.0,46.0,0.12637362637362637,15.0,0.45454545454545453
205.0,546.0,4.593406593406593,289.0,8.0,15.0,0.027472527472527472,75.5,0.6577883569466936,0.0,75.0,0.13736263736263737,28.0,0.5957446808510638
206.0,349.0,4.802292263610315,187.0,6.0,1.0,0.0028653295128939827,65.73,0.6468390948978802,0.0,38.0,0.10888252148997135,32.0,1.28
207.0,279.0,4.530465949820789,134.0,6.0,4.0,0.014336917562724014,85.18,0.5690072750122936,0.0,35.0,0.12544802867383512,9.0,0.36
208.0,142.0,5.183098591549296,70.0,3.0,1.0,0.007042253521126761,56.25,0.5323549720642144,0.0,16.0,0.11267605633802817,10.0,1.0
209.0,161.0,4.204968944099379,94.0,0.0,1.0,0.006211180124223602,76.05,0.6440348378200115,0.0,15.0,0.09316770186335403,6.0,0.75
210.0,379.0,4.633245382585752,184.0,10.0,7.0,0.018469656992084433,65.73,0.662429490545379,0.0,39.0,0.10290237467018469,24.0,0.9230769230769231
211.0,185.0,4.081081081081081,87.0,6.0,4.0,0.021621621621621623,80.72,0.6986895574207348,0.0,19.0,0.10270270270270271,23.0,1.9166666666666667
212.0,265.0,3.9924528301886792,117.0,5.0,2.0,0.007547169811320755,91.51,0.6264414030105101,0.0,24.0,0.09056603773584905,15.0,0.75
213.0,312.0,3.78525641025641,119.0,6.0,3.0,0.009615384615384616,88.97,0.6562861094413929,0.0,39.0,0.125,14.0,0.7
214.0,300.0,4.763333333333334,173.0,6.0,10.0,0.03333333333333333,57.71,0.5805602386895976,0.0,41.0,0.13666666666666666,10.0,0.7142857142857143
215.0,530.0,5.1169811320754715,251.0,5.0,10.0,0.018867924528301886,50.67,0.5295504788273835,0.0,50.0,0.09433962264150944,24.0,0.8571428571428571
216.0,381.0,4.328083989501312,183.0,3.0,3.0,0.007874015748031496,68.1,0.6183932961883668,0.0,38.0,0.09973753280839895,37.0,1.85
217.0,503.0,4.395626242544732,228.0,5.0,2.0,0.003976143141153081,73.58,0.5878434031639701,0.0,51.0,0.10139165009940358,29.0,0.7435897435897436
218.0,324.0,4.25,174.0,11.0,2.0,0.006172839506172839,83.66,0.6895801419359195,1.0,38.0,0.11728395061728394,27.0,1.0384615384615385
219.0,370.0,4.535135135135135,184.0,4.0,1.0,0.002702702702702703,71.14,0.5533320302278563,0.0,38.0,0.10270270270270271,17.0,0.7391304347826086
220.0,416.0,4.822115384615385,236.0,4.0,14.0,0.03365384615384615,77.43,0.6525113970276761,0.0,76.0,0.18269230769230768,20.0,0.5405405405405406
221.0,205.0,4.517073170731707,114.0,3.0,1.0,0.004878048780487805,85.28,0.6833578375842815,0.0,25.0,0.12195121951219512,11.0,0.5789473684210527
222.0,428.0,4.855140186915888,213.0,8.0,6.0,0.014018691588785047,64.1,0.6441716668818556,0.0,39.0,0.0911214953271028,29.0,1.0740740740740742
223.0,411.0,4.330900243309002,178.0,3.0,3.0,0.0072992700729927005,65.8,0.49972198447781635,0.0,30.0,0.072992700729927,24.0,1.7142857142857142
224.0,330.0,4.53030303030303,152.0,4.0,7.0,0.021212121212121213,71.04,0.6166385512635029,0.0,39.0,0.11818181818181818,16.0,0.8
225.0,519.0,4.3795761078998074,234.0,12.0,11.0,0.02119460500963391,75.3,0.6470717478337973,2.0,63.0,0.12138728323699421,27.0,0.627906976744186
226.0,243.0,4.625514403292181,114.0,4.0,1.0,0.00411522633744856,75.1,0.6298054094314007,0.0,27.0,0.1111111111111111,13.0,0.6842105263157895
227.0,359.0,4.545961002785515,162.0,5.0,5.0,0.013927576601671309,74.59,0.5906678931801455,0.0,38.0,0.10584958217270195,11.0,0.4074074074074074
228.0,282.0,4.652482269503546,135.0,0.0,4.0,0.014184397163120567,61.5,0.72431752340077,0.0,28.0,0.09929078014184398,16.0,1.4545454545454546
229.0,267.0,4.213483146067416,145.0,4.0,6.0,0.02247191011235955,83.36,0.629705369626121,0.0,54.0,0.20224719101123595,16.0,0.6666666666666666
230.0,431.0,4.433874709976799,186.0,12.0,2.0,0.004640371229698376,73.47,0.5785062409695851,0.0,44.0,0.10208816705336426,29.0,0.9354838709677419
231.0,265.0,4.6,146.0,4.0,4.0,0.01509433962264151,76.22,0.6643139790910956,0.0,32.0,0.12075471698113208,14.0,0.6086956521739131
232.0,526.0,4.653992395437262,265.0,7.0,8.0,0.015209125475285171,73.78,0.6519256774179858,0.0,51.0,0.09695817490494296,42.0,1.1666666666666667
233.0,186.0,4.994623655913978,130.0,0.0,14.0,0.07526881720430108,60.35,0.782309572374486,0.0,60.0,0.3225806451612903,12.0,1.3333333333333333
234.0,391.0,4.493606138107417,165.0,6.0,3.0,0.0076726342710997444,75.0,0.5861185577245289,1.0,36.0,0.09207161125319693,22.0,0.6875
235.0,287.0,4.317073170731708,132.0,5.0,5.0,0.017421602787456445,72.46,0.7155705594745303,0.0,41.0,0.14285714285714285,28.0,1.4736842105263157
236.0,187.0,4.048128342245989,105.0,5.0,9.0,0.0481283422459893,84.91,0.6775526526859847,0.0,40.0,0.21390374331550802,15.0,1.5
237.0,304.0,4.605263157894737,161.0,3.0,1.0,0.003289473684210526,62.07,0.5892750562031088,0.0,36.0,0.11842105263157894,16.0,0.9411764705882353
238.0,307.0,4.387622149837133,150.0,4.0,3.0,0.009771986970684038,63.32,0.5091080007364577,0.0,23.0,0.0749185667752443,22.0,1.6923076923076923
239.0,440.0,4.4818181818181815,137.0,7.0,5.0,0.011363636363636364,66.78,0.6453975943901742,0.0,34.0,0.07727272727272727,48.0,2.2857142857142856
240.0,249.0,4.526104417670683,147.0,5.0,1.0,0.004016064257028112,75.4,0.6844950315115544,0.0,33.0,0.13253012048192772,12.0,0.631578947368421
241.0,241.0,4.576763485477178,129.0,1.0,7.0,0.029045643153526972,67.49,0.5963983819803009,0.0,28.0,0.11618257261410789,12.0,1.0
242.0,426.0,4.387323943661972,178.0,9.0,2.0,0.004694835680751174,74.19,0.6074610853502967,0.0,40.0,0.09389671361502347,13.0,0.41935483870967744
243.0,594.0,4.053872053872054,207.0,13.0,4.0,0.006734006734006734,86.44,0.5728612447233166,0.0,51.0,0.08585858585858586,29.0,0.8529411764705882
244.0,341.0,4.023460410557185,150.0,1.0,11.0,0.03225806451612903,73.1,0.6044743540849452,0.0,44.0,0.12903225806451613,26.0,1.7333333333333334
245.0,161.0,4.298136645962733,85.0,1.0,3.0,0.018633540372670808,72.6,0.6181842945743581,0.0,14.0,0.08695652173913043,7.0,1.0
246.0,637.0,4.481946624803768,271.0,13.0,5.0,0.007849293563579277,73.17,0.5990092643850061,0.0,57.0,0.08948194662480377,36.0,0.8181818181818182
247.0,401.0,4.371571072319202,178.0,10.0,2.0,0.004987531172069825,73.37,0.6942075994595849,0.0,32.0,0.0798004987531172,30.0,1.0714285714285714
248.0,456.0,4.258771929824562,176.0,13.0,5.0,0.010964912280701754,84.88,0.6200486769655872,0.0,59.0,0.12938596491228072,24.0,0.6
249.0,330.0,4.693939393939394,143.0,10.0,4.0,0.012121212121212121,65.01,0.6614195267882754,0.0,35.0,0.10606060606060606,17.0,0.7391304347826086
250.0,301.0,4.6112956810631225,156.0,9.0,4.0,0.013289036544850499,74.69,0.6634922450532941,0.0,31.0,0.10299003322259136,21.0,0.875
251.0,544.0,4.292279411764706,227.0,8.0,2.0,0.003676470588235294,75.54,0.6337564401044888,0.0,42.0,0.07720588235294118,48.0,1.7777777777777777
252.0,390.0,4.494871794871795,160.0,9.0,2.0,0.005128205128205128,71.75,0.5974180262979266,0.0,40.0,0.10256410256410256,25.0,0.9615384615384616
253.0,209.0,4.3971291866028706,105.0,3.0,3.0,0.014354066985645933,72.46,0.8031491654402079,1.0,38.0,0.18181818181818182,18.0,1.2857142857142858
254.0,563.0,4.140319715808171,247.0,5.0,7.0,0.012433392539964476,78.38,0.7119324861551659,0.0,60.0,0.10657193605683836,34.0,1.096774193548387
255.0,313.0,4.261980830670926,161.0,6.0,2.0,0.006389776357827476,82.44,0.7082963589828134,0.0,33.0,0.10543130990415335,35.0,1.5217391304347827
256.0,281.0,4.338078291814947,152.0,4.0,2.0,0.0071174377224199285,77.37,0.6730732771889227,0.0,22.0,0.07829181494661921,10.0,0.6666666666666666
257.0,414.0,4.309178743961352,164.0,6.0,2.0,0.004830917874396135,74.93,0.6923181213748654,3.0,38.0,0.09178743961352658,25.0,1.25
258.0,519.0,4.547206165703275,208.0,8.0,2.0,0.0038535645472061657,67.79,0.6076004933407433,0.0,34.0,0.06551059730250482,40.0,1.5384615384615385
259.0,418.0,4.473684210526316,210.0,6.0,4.0,0.009569377990430622,72.16,0.6749276034865905,0.0,50.0,0.11961722488038277,22.0,0.8148148148148148
260.0,303.0,4.36963696369637,146.0,5.0,5.0,0.0165016501650165,85.89,0.6962469495668206,1.0,42.0,0.13861386138613863,24.0,0.8
261.0,427.0,4.529274004683841,172.0,10.0,8.0,0.01873536299765808,81.83,0.6351497578854917,0.0,53.0,0.12412177985948478,23.0,0.7666666666666667
262.0,282.0,4.095744680851064,122.0,3.0,1.0,0.0035460992907801418,72.09,0.6019913557711247,0.0,15.0,0.05319148936170213,14.0,1.1666666666666667
263.0,514.0,4.66147859922179,240.0,12.0,10.0,0.019455252918287938,70.63,0.6622991927178286,0.0,41.0,0.07976653696498054,27.0,0.9
264.0,365.0,4.597260273972603,155.0,5.0,4.0,0.010958904109589041,67.18,0.6077294896859207,0.0,28.0,0.07671232876712329,19.0,1.0555555555555556
265.0,392.0,4.446428571428571,228.0,7.0,5.0,0.012755102040816327,84.78,0.6855592486217363,0.0,46.0,0.11734693877551021,18.0,0.5
266.0,394.0,4.807106598984771,180.0,12.0,3.0,0.007614213197969543,63.7,0.6128567793787063,0.0,41.0,0.10406091370558376,26.0,1.04
267.0,436.0,4.942660550458716,227.0,8.0,7.0,0.016055045871559634,59.84,0.5564271725159851,0.0,36.0,0.08256880733944955,26.0,1.1304347826086956
268.0,264.0,4.534090909090909,135.0,8.0,4.0,0.015151515151515152,72.36,0.5548645318449628,0.0,25.0,0.0946969696969697,16.0,0.9411764705882353
269.0,387.0,4.385012919896641,197.0,5.0,6.0,0.015503875968992248,67.99,0.6218462652808217,0.0,49.0,0.12661498708010335,26.0,1.2380952380952381
270.0,386.0,4.106217616580311,155.0,5.0,2.0,0.0051813471502590676,81.63,0.6452919974808871,0.0,38.0,0.09844559585492228,20.0,0.7692307692307693
271.0,305.0,4.285245901639344,138.0,8.0,3.0,0.009836065573770493,80.51,0.6769594221052069,0.0,38.0,0.12459016393442623,25.0,1.25
272.0,499.0,4.507014028056112,228.0,6.0,5.0,0.01002004008016032,74.79,0.6216223583694924,0.0,60.0,0.12024048096192384,32.0,0.8205128205128205
273.0,291.0,4.450171821305842,145.0,2.0,4.0,0.013745704467353952,61.19,0.6928341107460262,0.0,27.0,0.09278350515463918,13.0,1.1818181818181819
274.0,372.0,4.561827956989247,179.0,5.0,3.0,0.008064516129032258,64.71,0.5917847251529222,0.0,44.0,0.11827956989247312,16.0,0.5925925925925926
275.0,383.0,4.882506527415144,180.0,5.0,3.0,0.007832898172323759,65.22,0.6058236581438114,0.0,34.0,0.08877284595300261,21.0,0.7777777777777778
276.0,258.0,4.434108527131783,129.0,4.0,2.0,0.007751937984496124,81.02,0.6594638031744993,0.0,28.0,0.10852713178294573,17.0,1.0
277.0,407.0,4.439803439803439,202.0,5.0,5.0,0.012285012285012284,70.73,0.5529140009965776,0.0,35.0,0.085995085995086,21.0,0.9130434782608695
278.0,298.0,4.701342281879195,156.0,7.0,4.0,0.013422818791946308,66.03,0.6357154178047559,0.0,32.0,0.10738255033557047,19.0,0.8636363636363636
279.0,427.0,4.740046838407494,185.0,7.0,2.0,0.00468384074941452,66.84,0.5788684387429177,0.0,40.0,0.0936768149882904,12.0,0.35294117647058826
280.0,384.0,4.5234375,193.0,2.0,6.0,0.015625,76.42,0.45168030283829796,1.0,45.0,0.1171875,18.0,0.5294117647058824
281.0,213.0,4.568075117370892,90.0,4.0,0.0,0.0,65.62,0.5956694077484641,0.0,29.0,0.13615023474178403,14.0,0.875
282.0,308.0,4.740259740259741,151.0,7.0,5.0,0.016233766233766232,71.44,0.49583827585033935,0.0,40.0,0.12987012987012986,19.0,0.95
283.0,214.0,4.02803738317757,119.0,4.0,2.0,0.009345794392523364,84.61,0.7451943324258441,0.0,22.0,0.102803738317757,17.0,1.5454545454545454
284.0,292.0,4.325342465753424,135.0,2.0,6.0,0.02054794520547945,76.05,0.6172808161522993,0.0,26.0,0.08904109589041095,15.0,1.0
285.0,510.0,4.450980392156863,275.0,10.0,7.0,0.013725490196078431,77.57,0.6134773256423947,0.0,59.0,0.11568627450980393,29.0,1.0
286.0,62.0,4.290322580645161,47.0,2.0,1.0,0.016129032258064516,83.86,0.7670415070192527,0.0,10.0,0.16129032258064516,3.0,0.75
287.0,538.0,4.643122676579925,248.0,10.0,7.0,0.013011152416356878,62.88,0.6627356592381752,0.0,59.0,0.10966542750929369,23.0,0.71875
288.0,341.0,4.351906158357771,143.0,6.0,5.0,0.01466275659824047,74.79,0.6853098252793961,1.0,36.0,0.10557184750733138,22.0,0.8461538461538461
289.0,390.0,4.533333333333333,197.0,6.0,6.0,0.015384615384615385,60.55,0.6105424832604203,0.0,31.0,0.07948717948717948,25.0,1.1904761904761905
290.0,539.0,4.656771799628943,254.0,7.0,4.0,0.0074211502782931356,69.82,0.6226805533481741,0.0,38.0,0.07050092764378478,44.0,1.5172413793103448
291.0,425.0,4.8,218.0,7.0,7.0,0.01647058823529412,66.84,0.5813953057511343,0.0,45.0,0.10588235294117647,16.0,0.5
292.0,512.0,4.59765625,249.0,4.0,9.0,0.017578125,73.68,0.5806209826314053,0.0,49.0,0.095703125,24.0,0.6666666666666666
293.0,226.0,4.398230088495575,100.0,2.0,1.0,0.004424778761061947,74.49,0.6944821200380068,0.0,25.0,0.11061946902654868,18.0,1.0588235294117647
294.0,448.0,4.299107142857143,177.0,9.0,11.0,0.024553571428571428,78.79,0.6731974568990657,0.0,61.0,0.13616071428571427,29.0,1.1153846153846154
295.0,337.0,4.738872403560831,157.0,8.0,6.0,0.017804154302670624,74.39,0.4959045971455168,0.0,55.0,0.1632047477744807,24.0,0.96
296.0,485.0,4.235051546391753,170.0,4.0,7.0,0.01443298969072165,74.53,0.6576634272949402,0.0,48.0,0.09896907216494845,38.0,1.6521739130434783
297.0,456.0,4.682017543859649,198.0,7.0,5.0,0.010964912280701754,63.59,0.6870538290378793,0.0,45.0,0.09868421052631579,39.0,1.3448275862068966
298.0,371.0,4.4177897574123985,126.0,10.0,4.0,0.01078167115902965,73.58,0.5575476656304821,0.0,37.0,0.09973045822102426,28.0,1.0769230769230769
299.0,323.0,4.2972136222910216,117.0,4.0,0.0,0.0,80.62,0.5572957522987707,0.0,31.0,0.09597523219814241,14.0,0.6666666666666666
300.0,488.0,4.403688524590164,235.0,9.0,6.0,0.012295081967213115,75.5,0.6819869364571953,0.0,53.0,0.10860655737704918,13.0,0.34210526315789475
301.0,351.0,4.495726495726496,182.0,6.0,5.0,0.014245014245014245,75.91,0.6350706548139955,0.0,45.0,0.1282051282051282,20.0,0.6896551724137931
302.0,551.0,4.945553539019964,236.0,8.0,5.0,0.009074410163339383,67.86,0.6218677950969058,0.0,63.0,0.11433756805807622,31.0,0.6888888888888889
303.0,427.0,4.459016393442623,202.0,6.0,5.0,0.0117096018735363,72.16,0.6391103043563894,0.0,46.0,0.10772833723653395,27.0,0.9642857142857143
304.0,508.0,4.496062992125984,197.0,5.0,5.0,0.00984251968503937,67.69,0.596137021175939,0.0,73.0,0.1437007874015748,24.0,0.9230769230769231
305.0,453.0,4.370860927152318,178.0,9.0,5.0,0.011037527593818985,67.89,0.6838747844214188,0.0,48.0,0.10596026490066225,38.0,1.4615384615384615
306.0,448.0,4.354910714285714,190.0,10.0,5.0,0.011160714285714286,73.58,0.5320091504639122,0.0,42.0,0.09375,26.0,0.8387096774193549
307.0,336.0,4.461309523809524,178.0,8.0,4.0,0.011904761904761904,75.1,0.6844755608377224,0.0,41.0,0.12202380952380952,19.0,0.7307692307692307
308.0,125.0,3.896,61.0,0.0,2.0,0.016,40.36,0.8134564189259509,0.0,18.0,0.144,10.0,5.0
309.0,382.0,4.513089005235602,201.0,4.0,10.0,0.02617801047120419,65.96,0.6142777527237595,0.0,52.0,0.13612565445026178,22.0,1.2941176470588236
310.0,354.0,5.033898305084746,164.0,4.0,11.0,0.031073446327683617,50.87,0.6443287281538687,0.0,47.0,0.1327683615819209,13.0,0.7647058823529411
311.0,340.0,4.3,150.0,9.0,5.0,0.014705882352941176,83.56,0.6896654656578618,1.0,33.0,0.09705882352941177,25.0,0.9259259259259259
312.0,227.0,4.180616740088106,100.0,4.0,2.0,0.00881057268722467,84.98,0.8450308396631304,2.0,27.0,0.11894273127753303,11.0,0.55
314.0,356.0,4.51685393258427,184.0,4.0,7.0,0.019662921348314606,70.63,0.6525267779051852,0.0,39.0,0.10955056179775281,31.0,1.4761904761904763
315.0,406.0,4.842364532019705,208.0,6.0,7.0,0.017241379310344827,61.46,0.583349595362816,0.0,34.0,0.08374384236453201,32.0,1.4545454545454546
316.0,527.0,4.749525616698293,230.0,8.0,6.0,0.011385199240986717,61.67,0.5595280322491315,0.0,33.0,0.06261859582542695,30.0,1.0344827586206897
317.0,473.0,4.8900634249471455,202.0,14.0,5.0,0.010570824524312896,56.35,0.6219830904468022,0.0,54.0,0.11416490486257928,23.0,0.696969696969697
318.0,391.0,4.462915601023018,162.0,5.0,8.0,0.020460358056265986,77.67,0.7478576895836656,1.0,56.0,0.1432225063938619,28.0,1.3333333333333333
319.0,356.0,4.803370786516854,185.0,6.0,6.0,0.016853932584269662,67.04,0.7487900327025347,0.0,37.0,0.10393258426966293,27.0,0.9310344827586207
320.0,313.0,4.345047923322683,172.0,3.0,4.0,0.012779552715654952,69.35,0.5279921056887429,0.0,34.0,0.10862619808306709,18.0,1.5
321.0,504.0,4.666666666666667,262.0,7.0,9.0,0.017857142857142856,68.4,0.6636775321326477,0.0,57.0,0.1130952380952381,13.0,0.4482758620689655
322.0,314.0,4.417197452229299,141.0,5.0,3.0,0.009554140127388535,77.47,0.6571045513067799,0.0,31.0,0.09872611464968153,5.0,0.3125
323.0,393.0,4.391857506361323,172.0,2.0,4.0,0.010178117048346057,80.62,0.5760428486657057,0.0,47.0,0.11959287531806616,20.0,0.7407407407407407
324.0,327.0,4.489296636085627,156.0,7.0,5.0,0.01529051987767584,71.55,0.6534495356367229,0.0,32.0,0.09785932721712538,19.0,0.95
325.0,391.0,4.20460358056266,170.0,4.0,0.0,0.0,67.18,0.6749400479389323,0.0,32.0,0.08184143222506395,33.0,1.8333333333333333
326.0,626.0,5.02555910543131,289.0,14.0,6.0,0.009584664536741214,63.8,0.6278247376801892,0.0,51.0,0.08146964856230032,51.0,1.2439024390243902
327.0,385.0,4.038961038961039,134.0,4.0,1.0,0.0025974025974025974,81.73,0.6437013840622277,0.0,34.0,0.08831168831168831,29.0,1.1153846153846154
328.0,334.0,4.332335329341317,163.0,9.0,8.0,0.023952095808383235,85.28,0.7456128204311909,0.0,55.0,0.16467065868263472,12.0,0.4
329.0,328.0,4.1189024390243905,123.0,7.0,6.0,0.018292682926829267,77.27,0.7901961777303289,0.0,44.0,0.13414634146341464,48.0,2.6666666666666665
330.0,627.0,4.752791068580542,244.0,10.0,6.0,0.009569377990430622,61.77,0.5745942564168312,0.0,50.0,0.07974481658692185,24.0,0.6666666666666666
331.0,464.0,4.413793103448276,221.0,8.0,6.0,0.01293103448275862,74.19,0.6025727524971287,0.0,42.0,0.09051724137931035,34.0,1.0
332.0,280.0,4.460714285714285,168.0,5.0,7.0,0.025,81.93,0.6770904282346348,0.0,41.0,0.14642857142857144,11.0,0.55
